MEG_3738|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|MDFA,39
MEG_2088|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CORB,39
MEG_5363|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,39
MEG_7214|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,38
MEG_6502|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|SILC,38
MEG_7231|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,38
MEG_7153|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,38
MEG_7472|Drugs|Glycopeptides|VanC-type_regulator|VANRC,38
MEG_3226|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,37
MEG_3212|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,37
MEG_7222|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,37
MEG_1209|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|BCR,36
MEG_5425|Metals|Copper_resistance|Copper_resistance_regulator|PCOS,36
MEG_2912|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|FLOR,36
MEG_2794|Drugs|MLS|23S_rRNA_methyltransferases|ERMB,36
MEG_7097|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETL,35
MEG_5422|Metals|Copper_resistance|Copper_resistance_protein|PCOD,35
MEG_5829|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|QACEDELTA1,35
MEG_1084|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH6,35
MEG_7583|Drugs|Glycopeptides|VanC-type_resistance_protein|VANXYC,35
MEG_3178|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,34
MEG_4004|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|MODB,34
MEG_1053|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,34
MEG_3807|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFA,34
MEG_3810|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFA,33
MEG_2784|Drugs|MLS|23S_rRNA_methyltransferases|ERMA,33
MEG_4998|Drugs|betalactams|Class_D_betalactamases|OXA,33
MEG_2810|Drugs|MLS|23S_rRNA_methyltransferases|ERMC,32
MEG_7221|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,32
MEG_7157|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,32
MEG_6503|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|SILE,32
MEG_2691|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBC,32
MEG_2920|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|FLOR,32
MEG_2085|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CORA,32
MEG_2869|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_regulator|EVGS,32
MEG_766|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,31
MEG_7223|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,31
MEG_2900|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_ABC_efflux_pumps|FETB,31
MEG_7111|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,31
MEG_2768|Drugs|MLS|23S_rRNA_methyltransferases|ERM,31
MEG_4042|Drugs|MLS|Macrolide_phosphotransferases|MPHE,31
MEG_3819|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFA,30
MEG_7127|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,30
MEG_5424|Metals|Copper_resistance|Copper_resistance_regulator|PCOR,30
MEG_3142|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|GLPF,29
MEG_987|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6,29
MEG_7233|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,28
MEG_2119|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|CPXAR,28
MEG_1096|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH6,28
MEG_2378|Drugs|betalactams|Class_A_betalactamases|CTX,28
MEG_2928|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|FLOR,28
MEG_3822|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFA,27
MEG_7079|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETG,27
MEG_5060|Drugs|betalactams|Class_D_betalactamases|OXA,27
MEG_7305|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,26
MEG_7176|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,26
MEG_7220|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,25
MEG_1057|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,25
MEG_7129|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,25
MEG_6510|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_regulator|SILS,25
MEG_7170|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,25
MEG_4425|Drugs|betalactams|Class_D_betalactamases|OXA,24
MEG_6105|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,24
MEG_7381|Drugs|Glycopeptides|VanC-type_resistance_protein|VANC,24
MEG_7115|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,24
MEG_6542|Biocides|Peroxide_resistance|peroxide_resistance_protein|SODA,24
MEG_7502|Drugs|Glycopeptides|VanC-type_regulator|VANSC,23
MEG_728|Drugs|betalactams|Class_C_betalactamases|AMPC,23
MEG_4803|Drugs|betalactams|Class_D_betalactamases|OXA,23
MEG_6133|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,23
MEG_1001|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6,23
MEG_6120|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,22
MEG_1097|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH6,22
MEG_2913|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|FLOR,22
MEG_1091|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH6,22
MEG_7191|Drugs|Tetracyclines|Tetracycline_transcriptional_repressor|TETR|RequiresSNPConfirmation,22
MEG_6092|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,22
MEG_10|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation,22
MEG_7132|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,22
MEG_7137|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,22
MEG_6993|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TET40,22
MEG_3290|Biocides|Acetate_resistance|Acetate_resistance_protein|ICLR,22
MEG_12|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation,22
MEG_5321|Biocides|Multi-biocide_resistance|Multi-biocide_resistance_regulator|OXYRKP,21
MEG_7196|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_regulator|TETRM|RequiresSNPConfirmation,21
MEG_3983|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,21
MEG_7070|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETD,21
MEG_6112|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,21
MEG_7309|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,21
MEG_7168|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,21
MEG_4808|Drugs|betalactams|Class_D_betalactamases|OXA,20
MEG_973|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,20
MEG_6159|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT,20
MEG_7225|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,20
MEG_7151|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,20
MEG_2896|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|FECE,20
MEG_2925|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|FLOR,20
MEG_3288|Biocides|Peroxide_resistance|Peroxide_resistance_stress_protein|IBPB,20
MEG_6992|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TET40,20
MEG_6129|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,19
MEG_7160|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,19
MEG_6122|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,19
MEG_6128|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,19
MEG_7135|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,19
MEG_2916|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|FLOR,19
MEG_7101|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETL,19
MEG_6627|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,19
MEG_1095|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH6,19
MEG_2835|Drugs|MLS|23S_rRNA_methyltransferases|ERMG,19
MEG_1686|Drugs|betalactams|Class_A_betalactamases|CFX,19
MEG_7131|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,18
MEG_7382|Drugs|Glycopeptides|VanC-type_resistance_protein|VANC,18
MEG_1015|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH2-DPRIME,18
MEG_2830|Drugs|MLS|23S_rRNA_methyltransferases|ERMF,18
MEG_2893|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|FECD,18
MEG_7316|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,17
MEG_3661|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|MARA,17
MEG_7683|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|VGA,17
MEG_7105|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,17
MEG_6615|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,17
MEG_7310|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,17
MEG_5423|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|PCOE,17
MEG_3814|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFA,17
MEG_7836|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|YJAA,17
MEG_1281|Drugs|betalactams|Class_C_betalactamases|BLAEC,17
MEG_692|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEJ,17
MEG_3762|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|MDTM,17
MEG_1280|Drugs|betalactams|Class_C_betalactamases|BLAEC,16
MEG_7096|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETL,16
MEG_3201|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,16
MEG_7232|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,16
MEG_7866|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|ZUPT,16
MEG_6999|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET45,16
MEG_2921|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|FLOR,16
MEG_2927|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|FLOR,16
MEG_7158|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,15
MEG_6169|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT,15
MEG_2834|Drugs|MLS|23S_rRNA_methyltransferases|ERMG,15
MEG_7147|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,15
MEG_5208|Drugs|betalactams|Class_D_betalactamases|OXA,15
MEG_6130|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,15
MEG_1055|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,15
MEG_5831|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|QACEDELTA1,14
MEG_3825|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFA,14
MEG_1046|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,14
MEG_916|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,14
MEG_3621|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUP,14
MEG_1283|Drugs|betalactams|Class_C_betalactamases|BLAEC,14
MEG_6625|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,14
MEG_4005|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|MODB,14
MEG_7200|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETS,14
MEG_7121|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,13
MEG_7211|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,13
MEG_7155|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,13
MEG_2902|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|FEXA,13
MEG_1029|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,13
MEG_2690|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBB,13
MEG_2787|Drugs|MLS|23S_rRNA_methyltransferases|ERMA,13
MEG_3609|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUB,13
MEG_7052|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,13
MEG_3227|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,13
MEG_7139|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,13
MEG_6136|Drugs|Multi-drug_resistance|MDR_mutation|MRPOB|RequiresSNPConfirmation,13
MEG_2842|Drugs|MLS|23S_rRNA_methyltransferases|ERMQ,13
MEG_2858|Drugs|MLS|23S_rRNA_methyltransferases|ERMX,13
MEG_3023|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSK,13
MEG_7103|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,12
MEG_1039|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,12
MEG_6634|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,12
MEG_6958|Metals|Tellurium_resistance|Tellurium_resistance_protein|TERD,12
MEG_3805|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFA,12
MEG_2729|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EMRD,12
MEG_7148|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,12
MEG_2798|Drugs|MLS|23S_rRNA_methyltransferases|ERMB,12
MEG_5393|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,12
MEG_6617|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,12
MEG_2919|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|FLOR,12
MEG_2806|Drugs|MLS|23S_rRNA_methyltransferases|ERMB,12
MEG_5335|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,11
MEG_824|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,11
MEG_3818|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFA,11
MEG_2828|Drugs|MLS|23S_rRNA_methyltransferases|ERMF,11
MEG_5323|Drugs|Pleuromutilin|Pleuromutilin-resistant_23S_rRNA_mutation|P23S|RequiresSNPConfirmation,11
MEG_2914|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|FLOR,11
MEG_7528|Drugs|Glycopeptides|VanC-type_resistance_protein|VANTC,11
MEG_6957|Metals|Tellurium_resistance|Tellurium_resistance_protein|TERC,10
MEG_1087|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH6,10
MEG_968|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,10
MEG_986|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6,10
MEG_2915|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|FLOR,10
MEG_6142|Drugs|Mycobacterium_tuberculosis-specific_Drug|Pyrazinamide-resistant_mutant|RPSA|RequiresSNPConfirmation,10
MEG_8071|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRE,10
MEG_2638|Drugs|Trimethoprim|Dihydrofolate_reductase|DHFR|RequiresSNPConfirmation,10
MEG_2796|Drugs|MLS|23S_rRNA_methyltransferases|ERMB,10
MEG_1058|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,10
MEG_4169|Metals|Nickel_resistance|Nickel_ABC_efflux_pumps|NIKB,10
MEG_1176|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSRM,10
MEG_2797|Drugs|MLS|23S_rRNA_methyltransferases|ERMB,10
MEG_7371|Drugs|Glycopeptides|VanC-type_resistance_protein|VANC,10
MEG_1182|Biocides|Acid_resistance|Acid_resistance_protein|ASR,9
MEG_2455|Metals|Copper_resistance|Copper_resistance_protein|CUTC,9
MEG_1040|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,9
MEG_870|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,9
MEG_5348|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,9
MEG_7152|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,9
MEG_6091|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,9
MEG_7078|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETG,9
MEG_7811|Metals|Iron_resistance|Iron_resistance_protein|YBTP,9
MEG_7812|Metals|Iron_resistance|Iron_resistance_protein|YBTQ,8
MEG_7123|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,8
MEG_978|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT4-PRIME,8
MEG_2895|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|FECD,8
MEG_6550|Biocides|Multi-biocide_resistance|Multi-biocide_resistance_regulator|SOXRB,8
MEG_996|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6,8
MEG_964|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,8
MEG_2924|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|FLOR,8
MEG_5830|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|QACEDELTA1,8
MEG_400|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ACRA,8
MEG_6576|Biocides|Multi-biocide_resistance|Multi-biocide_SMR_efflux_pump|SUGE,8
MEG_8717|Drugs|Tetracyclines|Tetracycline_inactivation_enzymes|TETX,8
MEG_7092|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETL,8
MEG_2897|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|FECE,8
MEG_7199|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETS,8
MEG_6959|Metals|Tellurium_resistance|Tellurium_resistance_protein|TERE,8
MEG_801|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,7
MEG_6110|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,7
MEG_7143|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,7
MEG_7473|Drugs|Glycopeptides|VanC-type_regulator|VANRC,7
MEG_6126|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,7
MEG_763|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,7
MEG_764|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,7
MEG_4317|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|OPTRA,7
MEG_7376|Drugs|Glycopeptides|VanC-type_resistance_protein|VANC,7
MEG_5828|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|QACE,7
MEG_3826|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFA,7
MEG_2789|Drugs|MLS|23S_rRNA_methyltransferases|ERMB,7
MEG_2756|Drugs|MLS|23S_rRNA_methyltransferases|ERM,7
MEG_6113|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,7
MEG_4043|Drugs|MLS|Macrolide_phosphotransferases|MPHE,7
MEG_7357|Drugs|Glycopeptides|VanC-type_resistance_protein|VANC,6
MEG_6955|Metals|Tellurium_resistance|Tellurium_resistance_protein|TERB,6
MEG_7236|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,6
MEG_7500|Drugs|Glycopeptides|VanC-type_regulator|VANSC,6
MEG_7501|Drugs|Glycopeptides|VanC-type_regulator|VANSC,6
MEG_1549|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CAT,6
MEG_2618|Drugs|Trimethoprim|Dihydrofolate_reductase|DHFR|RequiresSNPConfirmation,6
MEG_2931|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|FLOR,6
MEG_1554|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CAT,6
MEG_2859|Drugs|MLS|23S_rRNA_methyltransferases|ERMX,6
MEG_7429|Drugs|Glycopeptides|VanD-type_resistance_protein|VANHD,6
MEG_5374|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,6
MEG_951|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,6
MEG_2770|Drugs|MLS|23S_rRNA_methyltransferases|ERM,6
MEG_6103|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,6
MEG_2090|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CORC,6
MEG_689|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEI,6
MEG_5322|Drugs|Pactamycin|Pactamycin-resistant_16S_ribosomal_subunit_protein|P16S|RequiresSNPConfirmation,6
MEG_3183|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,6
MEG_2799|Drugs|MLS|23S_rRNA_methyltransferases|ERMB,6
MEG_3391|Drugs|betalactams|Class_B_betalactamases|IMP,6
MEG_2792|Drugs|MLS|23S_rRNA_methyltransferases|ERMB,6
MEG_2089|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CORC,6
MEG_4794|Drugs|betalactams|Class_D_betalactamases|OXA,5
MEG_2803|Drugs|MLS|23S_rRNA_methyltransferases|ERMB,5
MEG_7042|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,5
MEG_3021|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSF,5
MEG_4830|Drugs|betalactams|Class_D_betalactamases|OXA,5
MEG_395|Drugs|betalactams|Class_A_betalactamases|ACI,5
MEG_7373|Drugs|Glycopeptides|VanC-type_resistance_protein|VANC,5
MEG_497|Drugs|betalactams|Class_C_betalactamases|ACT,5
MEG_1460|Drugs|Glycopeptides|Bleomycin_resistance_protein|BLE,5
MEG_1151|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSBM,5
MEG_7108|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,5
MEG_6154|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|RUVBM,5
MEG_4999|Drugs|betalactams|Class_D_betalactamases|OXA,5
MEG_1162|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSCM,5
MEG_7065|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETC,5
MEG_6543|Biocides|Peroxide_resistance|peroxide_resistance_protein|SODA,5
MEG_1582|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,5
MEG_6134|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,5
MEG_4281|Drugs|betalactams|Mutant_porin_proteins|OMP36|RequiresSNPConfirmation,5
MEG_1548|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CAT,5
MEG_846|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,5
MEG_7210|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,5
MEG_8690|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|SALD,5
MEG_5016|Drugs|betalactams|Class_D_betalactamases|OXA,5
MEG_6153|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|RUVB,5
MEG_7059|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETC,5
MEG_1027|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,4
