MEG_5781|Drugs|Phenicol|Phenicol-resistant_23S_rRNA_mutation|PH23S|RequiresSNPConfirmation,4
MEG_8431|Drugs|betalactams|Class_D_betalactamases|OXA,3
MEG_1293|Drugs|betalactams|Class_A_betalactamases|BLAP,3
MEG_4388|Drugs|betalactams|Class_D_betalactamases|OXA,3
MEG_2833|Drugs|MLS|23S_rRNA_methyltransferases|ERMF,3
MEG_1692|Drugs|betalactams|Class_A_betalactamases|CFX,3
MEG_5062|Drugs|betalactams|Class_D_betalactamases|OXA,3
MEG_1016|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH2-DPRIME,3
MEG_1162|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSCM,3
MEG_3082|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|GADW,3
MEG_6987|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET39,2
MEG_694|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEK,2
MEG_998|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6,2
MEG_2836|Drugs|MLS|23S_rRNA_methyltransferases|ERMG,2
MEG_1144|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSA,2
MEG_2848|Drugs|MLS|23S_rRNA_methyltransferases|ERMT,2
MEG_4072|Drugs|MLS|MLS_resistance_ABC_efflux_pumps|MSRC,2
MEG_1748|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_regulator|CMER,2
MEG_269|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,2
MEG_1636|Drugs|betalactams|Class_A_betalactamases|CBLA,2
MEG_8261|Drugs|MLS|MLS_resistance_ABC_efflux_pumps|MSRH,2
MEG_3137|Drugs|betalactams|Class_B_betalactamases|GIM,2
MEG_7194|Drugs|Tetracyclines|Tetracycline_transcriptional_repressor|TETR|RequiresSNPConfirmation,2
MEG_4203|Biocides|Paraquat_resistance|Paraquat_resistance_protein|NMPC,2
MEG_1737|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|CMEA,2
MEG_6959|Metals|Tellurium_resistance|Tellurium_resistance_protein|TERE,2
MEG_1693|Drugs|betalactams|Class_A_betalactamases|CFX,2
MEG_7306|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,2
MEG_2682|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,2
MEG_8150|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRB|RequiresSNPConfirmation,2
MEG_4056|Drugs|Cationic_antimicrobial_peptides|Defensin-resistant_mprF|MPRF,2
MEG_303|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,2
MEG_7104|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,2
MEG_402|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ACRB,2
MEG_7501|Drugs|Glycopeptides|VanC-type_regulator|VANSC,2
MEG_6550|Biocides|Multi-biocide_resistance|Multi-biocide_resistance_regulator|SOXRB,2
MEG_4359|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,2
MEG_3071|Drugs|Fusidic_acid|Fusidic_acid-resistant_mutation|FUSE|RequiresSNPConfirmation,2
MEG_2482|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,1
MEG_7108|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,1
MEG_2897|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|FECE,1
MEG_7243|Drugs|Tetracyclines|Tetracycline_inactivation_enzymes|TETX,1
MEG_5061|Drugs|betalactams|Class_D_betalactamases|OXA,1
MEG_1735|Drugs|betalactams|Class_A_betalactamases|CME,1
MEG_5393|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,1
MEG_7009|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET56,1
MEG_3451|Drugs|betalactams|Class_B_betalactamases|KHM,1
MEG_493|Drugs|betalactams|Class_C_betalactamases|ACT,1
MEG_5381|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,1
MEG_7092|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETL,1
MEG_3646|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|LSAB,1
MEG_983|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT4-PRIME,1
MEG_4031|Drugs|MLS|Macrolide_phosphotransferases|MPHB,1
MEG_2923|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|FLOR,1
MEG_2080|Metals|Copper_resistance|Copper_resistance_regulator|COPY,1
MEG_5373|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,1
MEG_6116|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,1
MEG_2672|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,1
MEG_5335|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,1
MEG_2083|Metals|Copper_resistance|Copper_resistance_regulator|COPZ,1
MEG_4281|Drugs|betalactams|Mutant_porin_proteins|OMP36|RequiresSNPConfirmation,1
MEG_2643|Drugs|Trimethoprim|Dihydrofolate_reductase|DHFR|RequiresSNPConfirmation,1
MEG_4997|Drugs|betalactams|Class_D_betalactamases|OXA,1
MEG_2658|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|DPR,1
MEG_7244|Drugs|Tetracyclines|Tetracycline_inactivation_enzymes|TETX,1
MEG_2618|Drugs|Trimethoprim|Dihydrofolate_reductase|DHFR|RequiresSNPConfirmation,1
MEG_7381|Drugs|Glycopeptides|VanC-type_resistance_protein|VANC,1
MEG_7113|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,1
MEG_2577|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRE,1
MEG_1148|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSBM,1
MEG_7834|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|YHCN,1
MEG_8155|Drugs|betalactams|Class_C_betalactamases|IDC,1
MEG_7488|Drugs|Glycopeptides|VanA-type_regulator|VANSA,1
MEG_7308|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,1
MEG_3882|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR,1
MEG_4210|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|NORB,1
MEG_2729|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EMRD,1
MEG_4339|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,1
MEG_3219|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,1
MEG_2502|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,1
MEG_2495|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,1
MEG_3196|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,1
