MEG_1040|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,7
MEG_1229|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MATE_efflux_pumps|BEXA,7
MEG_2905|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|FEXA,7
MEG_6975|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET33,7
MEG_2808|Drugs|MLS|23S_rRNA_methyltransferases|ERMC,7
MEG_6506|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|SILP,7
MEG_3761|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|MDTM,6
MEG_1549|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CAT,6
MEG_6123|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,6
MEG_1144|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSA,6
MEG_1189|Drugs|Bacitracin|Undecaprenyl_pyrophosphate_phosphatase|BACA,6
MEG_2454|Metals|Copper_resistance|Copper_resistance_protein|CUTA,6
MEG_2733|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EMRK,6
MEG_1180|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_regulator|ASMA,6
MEG_1682|Drugs|Multi-drug_resistance|MDR_23S_ribosomal_RNA_methyltransferase|CFRA,6
MEG_1282|Drugs|betalactams|Class_C_betalactamases|BLAEC,6
MEG_8431|Drugs|betalactams|Class_D_betalactamases|OXA,6
MEG_1553|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CAT,6
MEG_1097|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH6,6
MEG_3646|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|LSAB,6
MEG_6509|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_regulator|SILS,6
MEG_7120|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,6
MEG_5394|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PAREF|RequiresSNPConfirmation,6
MEG_7317|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,6
MEG_6504|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|SILF,6
MEG_7082|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETH,6
MEG_7813|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|YCHH,6
MEG_2737|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EMRY,6
MEG_7310|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,6
MEG_2796|Drugs|MLS|23S_rRNA_methyltransferases|ERMB,6
MEG_7818|Biocides|Peroxide_resistance|peroxide_resistance_protein|YDEI,6
MEG_4425|Drugs|betalactams|Class_D_betalactamases|OXA,5
MEG_5363|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,5
MEG_4000|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|MNTR,5
MEG_3213|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,5
MEG_2928|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|FLOR,5
MEG_6576|Biocides|Multi-biocide_resistance|Multi-biocide_SMR_efflux_pump|SUGE,5
MEG_7832|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|YGJH,5
MEG_5416|Metals|Copper_resistance|Copper_resistance_protein|PCOA,5
MEG_7168|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,5
MEG_1045|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,5
MEG_2793|Drugs|MLS|23S_rRNA_methyltransferases|ERMB,5
MEG_8445|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,5
MEG_7315|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,5
MEG_1173|Metals|Arsenic_resistance|Arsenic_resistance_regulator|ARSR,5
MEG_2830|Drugs|MLS|23S_rRNA_methyltransferases|ERMF,5
MEG_2756|Drugs|MLS|23S_rRNA_methyltransferases|ERM,5
MEG_7191|Drugs|Tetracyclines|Tetracycline_transcriptional_repressor|TETR|RequiresSNPConfirmation,5
MEG_1012|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH2-DPRIME,5
MEG_269|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,4
MEG_1005|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT9,4
MEG_1190|Drugs|Bacitracin|Undecaprenyl_pyrophosphate_phosphatase|BACA,4
MEG_4177|Metals|Nickel_resistance|Nickel_ABC_efflux_regulator|NIKR,4
MEG_2927|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|FLOR,4
MEG_5424|Metals|Copper_resistance|Copper_resistance_regulator|PCOR,4
MEG_7210|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,4
MEG_4031|Drugs|MLS|Macrolide_phosphotransferases|MPHB,4
MEG_1087|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH6,4
MEG_2770|Drugs|MLS|23S_rRNA_methyltransferases|ERM,4
MEG_7856|Metals|Zinc_resistance|Zinc_resistance_protein|ZNUA,4
MEG_2721|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EMRA,4
MEG_8288|Drugs|betalactams|Mutant_porin_proteins|OMPA,4
MEG_4679|Drugs|betalactams|Class_D_betalactamases|OXA,4
MEG_6169|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT,4
MEG_6968|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET31,4
MEG_3608|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUA,4
MEG_5378|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,4
MEG_1696|Drugs|betalactams|Class_A_betalactamases|CFX,4
MEG_2091|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CORC,4
MEG_5830|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|QACEDELTA1,4
MEG_3513|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|KPN,4
MEG_8290|Drugs|betalactams|Mutant_porin_proteins|OMPK36|RequiresSNPConfirmation,4
MEG_1054|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,4
MEG_7199|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETS,4
MEG_1560|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,4
MEG_5420|Metals|Copper_resistance|Copper_resistance_protein|PCOC,4
MEG_6575|Biocides|Multi-biocide_resistance|Multi-biocide_SMR_efflux_pump|SUGE,4
MEG_6163|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT,4
MEG_2688|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,4
MEG_6115|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,4
MEG_5422|Metals|Copper_resistance|Copper_resistance_protein|PCOD,4
MEG_2841|Drugs|MLS|23S_rRNA_methyltransferases|ERMQ,4
MEG_6128|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,4
MEG_6500|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|SILB,4
MEG_2805|Drugs|MLS|23S_rRNA_methyltransferases|ERMB,4
MEG_7309|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,4
MEG_948|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,3
MEG_1276|Drugs|betalactams|Class_C_betalactamases|BLAEC,3
MEG_1039|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,3
MEG_7689|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|VGAD,3
MEG_5425|Metals|Copper_resistance|Copper_resistance_regulator|PCOS,3
MEG_3738|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|MDFA,3
MEG_2792|Drugs|MLS|23S_rRNA_methyltransferases|ERMB,3
MEG_4828|Drugs|betalactams|Class_D_betalactamases|OXA,3
MEG_1153|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSBM,3
MEG_1275|Drugs|betalactams|Class_C_betalactamases|BLAEC,3
MEG_7170|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,3
MEG_6133|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,3
MEG_949|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,3
MEG_6112|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,3
MEG_7620|Drugs|MLS|Streptogramin_A_O-acetyltransferase|VATA,3
MEG_3843|Metals|Mercury_resistance|Mercury_resistance_protein|MERA,3
MEG_7232|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,3
MEG_6127|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,3
MEG_5418|Metals|Copper_resistance|Copper_resistance_protein|PCOB,3
MEG_3947|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|MGTA,3
MEG_2906|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|FEXB,3
MEG_3876|Metals|Mercury_resistance|Mercury_resistance_protein|MERP,3
MEG_6545|Biocides|Peroxide_resistance|peroxide_resistance_protein|SODB,3
MEG_7101|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETL,3
MEG_4794|Drugs|betalactams|Class_D_betalactamases|OXA,3
MEG_1046|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,3
MEG_3611|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUC,3
MEG_6116|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,3
MEG_7974|Drugs|betalactams|Class_C_betalactamase_regulator|AMPCR|RequiresSNPConfirmation,3
MEG_7173|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,2
MEG_3619|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUF,2
MEG_2583|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRK,2
MEG_7086|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETH,2
MEG_1029|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,2
MEG_1058|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,2
MEG_2921|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|FLOR,2
MEG_2450|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|CUSC,2
MEG_6124|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,2
MEG_4313|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|OPTRA,2
MEG_7267|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|TOLC,2
MEG_5063|Drugs|betalactams|Class_D_betalactamases|OXA,2
MEG_1689|Drugs|betalactams|Class_A_betalactamases|CFX,2
MEG_791|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,2
MEG_3288|Biocides|Peroxide_resistance|Peroxide_resistance_stress_protein|IBPB,2
MEG_8678|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|RPSL|RequiresSNPConfirmation,2
MEG_4070|Drugs|MLS|MLS_resistance_ABC_efflux_pumps|MSRA,2
MEG_7085|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETH,2
MEG_3516|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|KPNO,2
MEG_6132|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,2
MEG_1293|Drugs|betalactams|Class_A_betalactamases|BLAP,2
MEG_2378|Drugs|betalactams|Class_A_betalactamases|CTX,2
MEG_2897|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|FECE,2
MEG_6107|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,2
MEG_1737|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|CMEA,2
MEG_4170|Metals|Nickel_resistance|Nickel_ABC_efflux_pumps|NIKC,2
MEG_2787|Drugs|MLS|23S_rRNA_methyltransferases|ERMA,2
MEG_7079|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETG,2
MEG_6162|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT,2
MEG_2916|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|FLOR,2
MEG_2618|Drugs|Trimethoprim|Dihydrofolate_reductase|DHFR|RequiresSNPConfirmation,2
MEG_6136|Drugs|Multi-drug_resistance|MDR_mutation|MRPOB|RequiresSNPConfirmation,2
MEG_3212|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,2
MEG_5423|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|PCOE,2
MEG_4194|Drugs|Metronidazole|nim_nitroimidazole_reductase|NIMJ,2
MEG_1650|Drugs|betalactams|Class_A_betalactamases|CEPA,2
MEG_4005|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|MODB,2
MEG_7264|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|TOLC,2
MEG_891|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,2
MEG_2085|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CORA,2
MEG_2821|Drugs|MLS|23S_rRNA_methyltransferases|ERMC,2
MEG_1164|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSCM,2
MEG_1637|Drugs|betalactams|Class_A_betalactamases|CBLA,2
MEG_2789|Drugs|MLS|23S_rRNA_methyltransferases|ERMB,2
MEG_3758|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MATE_efflux_pumps|MDTK,2
MEG_6503|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|SILE,2
MEG_763|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,2
MEG_2857|Drugs|MLS|23S_rRNA_methyltransferases|ERMX,2
MEG_3762|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|MDTM,2
MEG_7092|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETL,1
MEG_2043|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|COPBM,1
MEG_7041|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,1
MEG_139|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,1
MEG_800|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,1
MEG_4171|Metals|Nickel_resistance|Nickel_ABC_efflux_pumps|NIKD,1
MEG_3754|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|MDTG,1
MEG_2119|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|CPXAR,1
MEG_6157|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT,1
MEG_6957|Metals|Tellurium_resistance|Tellurium_resistance_protein|TERC,1
MEG_6958|Metals|Tellurium_resistance|Tellurium_resistance_protein|TERD,1
MEG_6167|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT,1
MEG_7097|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETL,1
MEG_2690|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBB,1
MEG_6151|Drugs|betalactams|Class_A_betalactamases|RTG,1
MEG_2924|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|FLOR,1
MEG_2643|Drugs|Trimethoprim|Dihydrofolate_reductase|DHFR|RequiresSNPConfirmation,1
MEG_728|Drugs|betalactams|Class_C_betalactamases|AMPC,1
MEG_3226|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,1
MEG_2430|Drugs|betalactams|Class_A_betalactamases|CTX,1
MEG_5259|Drugs|betalactams|Class_D_betalactamases|OXA,1
MEG_2691|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBC,1
MEG_2088|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CORB,1
MEG_4426|Drugs|betalactams|Class_D_betalactamases|OXA,1
MEG_6104|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,1
MEG_7836|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|YJAA,1
MEG_2640|Drugs|Trimethoprim|Dihydrofolate_reductase|DHFR|RequiresSNPConfirmation,1
MEG_2638|Drugs|Trimethoprim|Dihydrofolate_reductase|DHFR|RequiresSNPConfirmation,1
MEG_887|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,1
MEG_1692|Drugs|betalactams|Class_A_betalactamases|CFX,1
MEG_2804|Drugs|MLS|23S_rRNA_methyltransferases|ERMB,1
MEG_6550|Biocides|Multi-biocide_resistance|Multi-biocide_resistance_regulator|SOXRB,1
MEG_4312|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|OPTRA,1
MEG_2858|Drugs|MLS|23S_rRNA_methyltransferases|ERMX,1
MEG_1648|Drugs|betalactams|Class_A_betalactamases|CEPA,1
MEG_2794|Drugs|MLS|23S_rRNA_methyltransferases|ERMB,1
MEG_2582|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRK,1
MEG_6160|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT,1
MEG_973|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,1
MEG_7316|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,1
MEG_3736|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|MDFA,1
MEG_4424|Drugs|betalactams|Class_D_betalactamases|OXA,1
MEG_3870|Metals|Mercury_resistance|Mercury_resistance_protein|MERF,1
MEG_888|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,1
MEG_2893|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|FECD,1
MEG_2809|Drugs|MLS|23S_rRNA_methyltransferases|ERMC,1
MEG_2810|Drugs|MLS|23S_rRNA_methyltransferases|ERMC,1
MEG_5335|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,1
MEG_1769|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|CMLA,1
MEG_1694|Drugs|betalactams|Class_A_betalactamases|CFX,1
MEG_4998|Drugs|betalactams|Class_D_betalactamases|OXA,1
MEG_855|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,1
MEG_1017|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH2-DPRIME,1
MEG_7077|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETG,1
MEG_2495|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,1
MEG_7429|Drugs|Glycopeptides|VanD-type_resistance_protein|VANHD,1
MEG_5352|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,1
MEG_7868|Metals|Zinc_resistance|Zinc_resistance_regulator|ZUR,1
MEG_5831|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|QACEDELTA1,1
MEG_2772|Drugs|MLS|23S_rRNA_methyltransferases|ERM,1
MEG_7100|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETL,1
MEG_1217|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|BCRCM,1
MEG_6502|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|SILC,1
MEG_2753|Drugs|MLS|Macrolide_esterases|EREB,1
MEG_1216|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|BCRCM,1
MEG_4230|Drugs|betalactams|Class_C_betalactamases|OCH,1
MEG_1693|Drugs|betalactams|Class_A_betalactamases|CFX,1
MEG_5061|Drugs|betalactams|Class_D_betalactamases|OXA,1
MEG_1768|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|CMLA,1
MEG_879|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,1
MEG_1545|Drugs|betalactams|Class_A_betalactamases|CARB,1
MEG_2501|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,1
MEG_5255|Drugs|betalactams|Class_D_betalactamases|OXA,1
MEG_4797|Drugs|betalactams|Class_D_betalactamases|OXA,1
MEG_2494|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,1
MEG_2848|Drugs|MLS|23S_rRNA_methyltransferases|ERMT,1
MEG_2527|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,1
MEG_6955|Metals|Tellurium_resistance|Tellurium_resistance_protein|TERB,1
MEG_6959|Metals|Tellurium_resistance|Tellurium_resistance_protein|TERE,1
MEG_1001|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6,1
MEG_3082|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|GADW,1
