MEG_7160|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,8
MEG_3826|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFA,8
MEG_3805|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFA,8
MEG_5831|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|QACEDELTA1,8
MEG_7165|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,8
MEG_3753|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|MDTG,8
MEG_4322|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|OPTRA,8
MEG_1193|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_regulator|BAES,8
MEG_2789|Drugs|MLS|23S_rRNA_methyltransferases|ERMB,8
MEG_1192|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_regulator|BAER,8
MEG_951|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,8
MEG_1173|Metals|Arsenic_resistance|Arsenic_resistance_regulator|ARSR,7
MEG_2454|Metals|Copper_resistance|Copper_resistance_protein|CUTA,7
MEG_7309|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,7
MEG_4103|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|MVRC,7
MEG_2917|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|FLOR,7
MEG_766|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,7
MEG_7851|Metals|Zinc_resistance|Zinc_resistance_protein|ZITB,7
MEG_2501|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,7
MEG_4168|Metals|Nickel_resistance|Nickel_ABC_efflux_pumps|NIKB,7
MEG_7855|Metals|Zinc_resistance|Zinc_resistance_protein|ZNUA,7
MEG_3144|Drugs|Fosfomycin|Fosfomycin_target_mutation|GLPT|RequiresSNPConfirmation,7
MEG_2869|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_regulator|EVGS,7
MEG_3999|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|MNTP,7
MEG_2122|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|CPXAR,7
MEG_3827|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFB,6
MEG_2734|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_regulator|EMRR,6
MEG_5382|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,6
MEG_3747|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|MDTB,6
MEG_6169|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT,6
MEG_3749|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|MDTC,6
MEG_870|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,6
MEG_1636|Drugs|betalactams|Class_A_betalactamases|CBLA,6
MEG_2902|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|FEXA,6
MEG_1189|Drugs|Bacitracin|Undecaprenyl_pyrophosphate_phosphatase|BACA,6
MEG_1039|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,6
MEG_2927|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|FLOR,6
MEG_4170|Metals|Nickel_resistance|Nickel_ABC_efflux_pumps|NIKC,6
MEG_2494|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,6
MEG_7683|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|VGA,6
MEG_3823|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFA,6
MEG_395|Drugs|betalactams|Class_A_betalactamases|ACI,6
MEG_1554|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CAT,6
MEG_1698|Drugs|betalactams|Class_A_betalactamases|CFX,6
MEG_7196|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_regulator|TETRM|RequiresSNPConfirmation,5
MEG_2916|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|FLOR,5
MEG_1190|Drugs|Bacitracin|Undecaprenyl_pyrophosphate_phosphatase|BACA,5
MEG_2688|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,5
MEG_2830|Drugs|MLS|23S_rRNA_methyltransferases|ERMF,5
MEG_2017|Metals|Copper_resistance|Copper_resistance_regulator|COMR,5
MEG_2805|Drugs|MLS|23S_rRNA_methyltransferases|ERMB,5
MEG_3448|Drugs|Aminoglycosides|Aminoglycoside_efflux_pumps|KDPE,5
MEG_5801|Drugs|Cationic_antimicrobial_peptides|Lipid_A_modification|PMRF,5
MEG_2804|Drugs|MLS|23S_rRNA_methyltransferases|ERMB,5
MEG_7070|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETD,5
MEG_7027|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,5
MEG_8288|Drugs|betalactams|Mutant_porin_proteins|OMPA,5
MEG_3745|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|MDTA,5
MEG_2435|Drugs|betalactams|Class_A_betalactamases|CTX,5
MEG_2909|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|FIEF,5
MEG_2754|Drugs|MLS|Macrolide_esterases|ERED,5
MEG_7152|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,5
MEG_7077|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETG,4
MEG_924|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,4
MEG_5333|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,4
MEG_5062|Drugs|betalactams|Class_D_betalactamases|OXA,4
MEG_6167|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT,4
MEG_6110|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,4
MEG_8717|Drugs|Tetracyclines|Tetracycline_inactivation_enzymes|TETX,4
MEG_1628|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATB|RequiresSNPConfirmation,4
MEG_3819|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFA,4
MEG_7267|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|TOLC,4
MEG_6972|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET33,4
MEG_6162|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT,4
MEG_6151|Drugs|betalactams|Class_A_betalactamases|RTG,4
MEG_6132|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,4
MEG_3947|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|MGTA,4
MEG_1231|Metals|Copper_resistance|Copper_resistance_regulator|BHSA,4
MEG_2798|Drugs|MLS|23S_rRNA_methyltransferases|ERMB,4
MEG_2495|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,4
MEG_2088|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CORB,4
MEG_1210|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|BCR,4
MEG_6575|Biocides|Multi-biocide_resistance|Multi-biocide_SMR_efflux_pump|SUGE,4
MEG_1282|Drugs|betalactams|Class_C_betalactamases|BLAEC,3
MEG_7042|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,3
MEG_7320|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,3
MEG_6113|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,3
MEG_4794|Drugs|betalactams|Class_D_betalactamases|OXA,3
MEG_4033|Drugs|MLS|Macrolide_phosphotransferases|MPHB,3
MEG_2654|Metals|Copper_resistance|Copper_resistance_protein|DNAK,3
MEG_2643|Drugs|Trimethoprim|Dihydrofolate_reductase|DHFR|RequiresSNPConfirmation,3
MEG_2493|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,3
MEG_8290|Drugs|betalactams|Mutant_porin_proteins|OMPK36|RequiresSNPConfirmation,3
MEG_4000|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|MNTR,3
MEG_7832|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|YGJH,3
MEG_6545|Biocides|Peroxide_resistance|peroxide_resistance_protein|SODB,3
MEG_2527|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,3
MEG_3288|Biocides|Peroxide_resistance|Peroxide_resistance_stress_protein|IBPB,3
MEG_1153|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSBM,3
MEG_4679|Drugs|betalactams|Class_D_betalactamases|OXA,3
MEG_1686|Drugs|betalactams|Class_A_betalactamases|CFX,3
MEG_7086|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETH,3
MEG_7813|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|YCHH,3
MEG_2836|Drugs|MLS|23S_rRNA_methyltransferases|ERMG,2
MEG_1617|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATB|RequiresSNPConfirmation,2
MEG_2043|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|COPBM,2
MEG_6097|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,2
MEG_5781|Drugs|Phenicol|Phenicol-resistant_23S_rRNA_mutation|PH23S|RequiresSNPConfirmation,2
MEG_3818|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFA,2
MEG_5352|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,2
MEG_2118|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|CPXAR,2
MEG_1692|Drugs|betalactams|Class_A_betalactamases|CFX,2
MEG_3746|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|MDTA,2
MEG_1549|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CAT,2
MEG_2496|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,2
MEG_4177|Metals|Nickel_resistance|Nickel_ABC_efflux_regulator|NIKR,2
MEG_1079|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-PRIME,2
MEG_4319|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|OPTRA,2
MEG_2430|Drugs|betalactams|Class_A_betalactamases|CTX,2
MEG_2806|Drugs|MLS|23S_rRNA_methyltransferases|ERMB,2
MEG_4173|Metals|Nickel_resistance|Nickel_ABC_efflux_pumps|NIKE,2
MEG_677|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEA,2
MEG_5817|Metals|Arsenic_resistance|Arsenic_resistance_protein|PSTS,2
MEG_6157|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT,2
MEG_2120|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|CPXAR,2
MEG_7690|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|VGAE,2
MEG_2799|Drugs|MLS|23S_rRNA_methyltransferases|ERMB,2
MEG_6142|Drugs|Mycobacterium_tuberculosis-specific_Drug|Pyrazinamide-resistant_mutant|RPSA|RequiresSNPConfirmation,2
MEG_3219|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,2
MEG_7052|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,2
MEG_703|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|ADER,2
MEG_1027|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,2
MEG_1107|Biocides|Multi-biocide_resistance|Multi-biocide_resistance_regulator|ARIR,2
MEG_4305|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|OPTRA,2
MEG_2972|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,2
MEG_7868|Metals|Zinc_resistance|Zinc_resistance_regulator|ZUR,2
MEG_7084|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETH,2
MEG_5365|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,2
MEG_7866|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|ZUPT,1
MEG_7078|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETG,1
MEG_8212|Drugs|betalactams|Class_C_betalactamases|LAQ,1
MEG_2691|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBC,1
MEG_3142|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|GLPF,1
MEG_2896|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|FECE,1
MEG_3812|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFA,1
MEG_7831|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|YGIW,1
MEG_1177|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSRM,1
MEG_7390|Drugs|Glycopeptides|VanE-type_resistance_protein|VANE,1
MEG_2499|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,1
MEG_1534|Drugs|betalactams|Class_A_betalactamases|CARB,1
MEG_7841|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|YODB,1
MEG_6160|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT,1
MEG_2897|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|FECE,1
MEG_2753|Drugs|MLS|Macrolide_esterases|EREB,1
MEG_7186|Drugs|Tetracyclines|Tetracycline_transcriptional_repressor|TETR|RequiresSNPConfirmation,1
MEG_8445|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,1
MEG_871|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,1
MEG_3615|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUF,1
MEG_8700|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_ABC_efflux_pumps|SITABCD,1
MEG_7085|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETH,1
MEG_1017|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH2-DPRIME,1
MEG_704|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|ADES,1
MEG_3611|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUC,1
MEG_3758|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MATE_efflux_pumps|MDTK,1
MEG_2529|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,1
MEG_2087|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CORA,1
MEG_2780|Drugs|MLS|23S_rRNA_methyltransferases|ERM42,1
MEG_2816|Drugs|MLS|23S_rRNA_methyltransferases|ERMC,1
MEG_7397|Drugs|Glycopeptides|VanG-type_resistance_protein|VANG,1
MEG_5321|Biocides|Multi-biocide_resistance|Multi-biocide_resistance_regulator|OXYRKP,1
MEG_2583|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRK,1
MEG_2822|Drugs|MLS|23S_rRNA_methyltransferases|ERMC,1
MEG_1061|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-PRIME,1
MEG_2818|Drugs|MLS|23S_rRNA_methyltransferases|ERMC,1
MEG_2912|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|FLOR,1
